,ES,NKD,ZN,ZB,BRN,CL,GC,SI,PB,CC,OJ,ZC,ZW,ZS,CT,ZL,KC,sixE,sixJ,sixB
2017-10-25,-0.0034579194663549306,-0.008941532039172195,-0.002304394606395699,-0.005199994604351665,0.0009818799247195973,-0.005576588180455755,0.0004979608895933627,-0.0024661867234589407,0.008054124540145702,-0.001964394940998593,0.009871031746031711,-0.005010623727402519,-0.005757365731680786,0.0004576248243823298,-0.003357100398605206,-0.0023793011842289657,0.007255604149105144,0.0015577400139871742,-0.0014659072600745062,0.008842940380442144
2017-10-26,0.0011229588734719684,0.0063916206579250345,-0.0006773495650615471,-0.0012920964444314567,0.013860776121271401,0.008766017317293373,-0.007399114050287314,-0.006785215824529345,-0.0024611787373041705,0.01625735126184774,0.005844306452115811,-0.0014741045991047421,-0.008660395367484919,-0.0038518845434243887,-0.01620881770971344,0.00695570014614727,0.003576541753261553,-0.012634569287401975,-0.002432300227594386,-0.007507769683376131
2017-10-27,0.0065871331127284605,0.009093253968253945,0.0017091907952461736,0.003060494275117065,0.018412458698955525,0.023886607969034468,0.001683283783729894,-0.003559224556834939,-0.02382075547113821,-0.0071284139343956165,0.001578000992063566,-0.005042470506985419,-0.010472301495390635,0.004021643644735284,9.696537859199532e-05,0.009805473636991191,0.016409612961883313,-0.005310293568695668,0.0015426516060876303,-0.0026302255654949147
2017-10-30,-0.004024782542452698,-0.007524121860899846,0.0033364013400695725,0.0078048821499109855,0.00760047285756732,0.004588615617669933,0.004589414055682306,0.00562136165163446,-0.0054148528650695416,0.003277393023115527,0.005150266828646888,-4.96031746031746e-05,-0.005900978247745325,-0.002076972662692411,0.006402045794275668,-0.004642021065278945,-0.005578804979182117,0.003390133778868376,0.005457726763677229,0.0058860028081468285
2017-10-31,0.0017025626970991745,0.014327393630508556,-0.000674525059367659,0.0005656552339283192,0.005726902505104936,0.004197848967620377,-0.0056846907891930365,-0.009190638840512355,0.0016101478627412178,-0.010471204311505,-0.0010195352793559989,-0.008651753712237642,-0.014764141138111142,0.00020433283352277993,-0.0038375131733009993,0.0019688423090843954,-0.006403876806675812,0.0009787282667085837,-0.004736254730936917,0.006153626977426219
2017-11-01,0.0007277751171081424,0.014573568928883895,-0.00029972823713436697,0.0017950371205394664,-0.007433865729844891,-0.0015207658893117706,0.005302658793126136,0.028884635935887137,0.02811941090990383,0.014311335073362297,-0.01590720835259657,0.007181054815273924,-0.0012443463048302241,0.006551056891403506,-0.0031206632571627035,0.004266987616763751,-0.0172358665342755,-0.0029602871913824713,-0.004928482277771484,-0.00268105933738233
2017-11-02,0.0007271712695175456,0.0012807737655297633,0.0018268041308759362,0.0046557978073935025,0.002099466859940724,0.004370317329248363,0.000576660607922219,-0.0023202275780880854,-0.015762737743499178,-0.030252529083050594,0.01869423109044116,0.006411272633006282,0.01908915280625817,0.008021014732080223,0.013299431363004766,-0.0011957612905451611,0.028010621840311056,0.0034705907761087285,0.0018887698243905124,-0.014221102169673261
2017-11-03,0.00227891142712372,0.001943310908656348,7.525635842225969e-05,0.0011721439237474816,0.023869908300056808,0.02011905196739988,-0.007013083802080378,-0.017730601962817782,0.008137052576522474,0.00043701483026298266,0.010925219291503863,-0.006469004030523251,-0.0006364576346970521,-0.01255898521113058,-0.005260961027284294,-0.012671589184373444,-0.019432550566565954,-0.004669683598970187,-0.0015859331363786147,0.00033269532737339997
2017-11-06,0.00227350204270399,-0.0013755700254318162,0.0015733681112894413,0.003611165586836884,0.03539420157789536,0.030683666033651746,0.009720350258320465,0.023771220758231404,0.01903281663863282,0.025728606942128474,0.02102319376026268,-0.0007674782643375957,0.011694378035026876,0.007297749244955909,0.0018420913494383016,0.00895682873945186,0.012858877175302819,-0.00017860437242817067,0.0034266107181759042,0.007899597957412519
2017-11-07,-0.0008221768105279306,0.012563806871867367,0.0004489634463615276,0.0029899105032084594,-0.009074000876827915,-0.0026650820586779367,-0.004575139122222238,-0.017165936217829192,-0.005627292417631102,0.014175147892253104,0.0012011785639833292,-0.0007679939792008541,-0.008174965914011179,0.0019624692600045957,-0.009311533770417213,0.008300552997037192,-0.006819862667639398,-0.0018118383371798499,-0.0009014402936691759,-0.0005045815762101948
2017-11-08,0.0015933851311859535,0.003446900321900148,-0.0014199781590306661,-0.002271825396825522,-0.0031897657480374764,-0.006867774237858282,0.0061425131740714956,0.011638737338974303,0.004157127594627663,0.02285829771366238,0.004010359348819825,0.0013882113473235311,-0.0012198781892315826,0.002460436986039427,0.005793247181450301,0.009944641982525704,0.008370629990446632,0.0005962286956246452,0.0006324247817225956,-0.0042222456777915585
2017-11-09,-0.0027512627654946997,-0.013115805265195457,-0.0005486051706112274,-0.003086655209427913,0.006880600296136519,0.005910084021353901,0.002910628168037721,-0.009560659520486736,0.002942617052805463,-0.0014207183482776722,0.0005724808067341656,-0.019432230597431654,0.005222804558261573,-0.013569883595234089,-0.0046967087099688,-0.006552276257946799,0.005119395075893818,0.004296599367211662,0.005005514456376037,0.003302529945126309
2017-11-13,0.0009195768990543638,-0.0049417534970403465,-0.0006760910833865654,0.0005659076994221632,-0.005717119034063967,-0.00022507386749043306,0.003639043364493222,0.010382484926071134,0.001538328544332834,-0.005022478400642905,-0.012349726175833242,-0.0036886133638315832,-0.012855839254781343,-0.012967536305302285,-0.003086905486618774,-0.013779567494728029,-0.0011954695381614646,0.00012155281360864949,0.00017727824864482972,-0.006257438929250292
2017-11-14,-0.0015987898515977263,-0.002731167420413183,0.0008280297240929599,0.0030260580925693392,-0.015090780696075001,-0.019006980862368572,0.003078084622451349,0.0014756492067413138,-0.021056341184908345,-0.020949194269560045,0.004931716875210046,-0.013928346783076473,0.0044625231649341734,-0.006721401994207954,-0.0041116774345880125,-0.00933033676709566,-0.0023440815684845906,0.01072971917307991,0.0012544961620186144,0.0036831460354351253
2017-11-15,-0.005092271910056956,-0.008788119867410737,0.002455720638499803,0.007309350218692001,-0.004883683796216343,-0.006669730818873731,-0.004102976891227128,-0.0060239913596149,-0.013814785360837967,-0.012114568371818957,0.009863655809287886,0.001376930348934324,-0.016894072573817087,0.008733656964895642,0.0027179832167382734,0.021027716004600572,-0.0027325534098120996,-0.00021881181342514616,0.004423782907539697,-4.96031746031746e-05
2017-11-16,0.007747667780562517,0.021424176210568635,-0.0015490408854615392,-0.002890512265512346,-0.007659664910109998,-0.003111598646351743,0.0003417250081536037,0.00590171125900224,-0.013391146688560507,0.005117141776077971,0.018968801733372176,-0.005747608872608778,0.0005214990526955508,-0.00440299626039059,0.004889443717856323,-0.008363849479183283,0.0003346227873969874,-0.002504525634438204,-0.0010079773567245878,0.0013164714962676236
2017-11-17,-0.003434516133984322,-0.011113997952208854,0.0003258191755408089,0.0013748982498983928,0.020508372042996104,0.024521320901160493,0.014267443867410134,0.017581663531661185,0.01180810433527818,-0.004255210651238739,0.0041647255430369845,0.017142373902760688,0.012507474450967615,0.018983318636096314,0.002407727834911666,-4.96031746031746e-05,-0.022331539678020762,0.002581014522931857,0.007568036004018397,0.002527394042957709
2017-11-20,0.0021823230747903266,0.0053207257580438205,-0.0018009166597171002,-0.0008624460927094126,-0.007883302230616007,-0.005163355858515184,-0.016401281670553824,-0.030614327843643874,0.011463554720133773,-0.01975865995545728,0.0029479987438620348,0.004175748938072876,-0.011323560333566018,-0.0005543987324022062,0.02157981330835307,-0.014215595596548891,-0.011837422428041366,-0.005593369760934552,-0.004977586708858339,0.0013867136855020832
2017-11-21,0.005469374362190027,0.0090757028570016,-4.96031746031746e-05,0.0027976614176278836,0.004139863700363511,0.007217388553482473,0.004968747091964765,0.0070928180250584005,0.007673974061169264,0.010003053598972744,-0.003337110646211061,-0.0007508654466929501,0.006221776528931577,-0.0010597041847043023,-0.0100707618948907,0.006402045795221356,0.007107466646470495,0.0007589248478660491,0.0019201080538381874,-0.00020061094994855438
2017-11-22,-0.0007236522838955375,-0.011518504806716179,0.003333855472013425,0.002586778897998687,0.010701391583625541,0.020890016598060945,0.008191804120084967,0.008976316917259364,-0.00650381858404242,0.006585467915444176,-4.96031746031746e-05,0.0020556599832914357,-0.0011827476505238967,0.008292156178278665,0.014207596835332514,-0.0035460755255328213,0.0027139062274643133,0.006838771804364041,0.011464629323391928,0.006367897962958391
2017-11-24,0.0024556964977808238,0.010883016191751194,-0.0011736196601784268,-0.0016677261519493782,0.003587328101329168,0.01597935740152029,-0.0039052476932096014,-0.0071940774627054505,0.010545343850661693,-0.008053369652946063,-0.005147054448966071,-0.005651844070961698,-0.013662762562010877,-0.004060633508020162,0.011055273502005913,-0.0035583437399061,0.004281129502562153,0.008565278436631851,-0.0038809986305574085,0.0006255881536122996
2017-11-27,0.00023874745976820694,-0.007774167288485401,0.0012007094035412778,0.0005581764040029633,-0.0014675982631497388,-0.014298969403110096,0.005446584556950629,0.0014714730002788887,-0.006097990271377418,-0.019033941095818185,0.005375351617440349,-0.009204532752067951,-0.015000724508703323,0.002719085473773475,-0.007139859504396384,-0.010026132861896297,0.005046389647484106,-0.002436188256278282,0.005022838240419769,-0.0010241665071145103
2017-11-28,0.00927104638819104,0.006845414618991297,-0.0013006978824723905,-0.0004574335171805834,-0.0022584922190412304,-0.0021146337844866747,0.00018130509729113992,-0.011790928773875609,-0.015465424675617345,-0.008757876033819445,-0.009042408929998913,-0.0057354596067282215,0.002285481472215245,-0.003061651367374185,0.0100316239109281,0.01150935860906438,0.012820983325048052,-0.005421651781176429,-0.005207375956565008,0.004002670575959655
2017-11-29,-0.00043041048610342763,0.0008339841900974474,-0.0021791284157406943,-0.006577550951020805,-0.011276720207152813,-0.011948248113562931,-0.010055761186149426,-0.021151430937694393,0.0032466473404359486,0.02776884484882286,-0.01093889537061038,0.010672341071286728,0.012763442835880434,-0.0005531278473121517,0.017832306042307955,-0.0018076277312662483,0.018048130669092,0.0020602411404299636,-0.002112274598396413,0.0038367269949186045
2017-11-30,0.008712301587301574,0.009881979257531037,-0.003439008145730449,-0.003129685310126862,0.001549665847483783,0.0016956375117211373,-0.007435702039992054,-0.005302879732922372,0.014324113457840404,-0.027115130240130292,-0.020844710208242467,0.006315319031903133,-0.00407490507224556,-0.006850610731278184,-0.008493056087343576,-0.00650693284885534,-0.02803747787477745,0.0027714839102807587,-0.006585573305165238,0.007246458632188035
2017-12-01,-0.0015601771927302168,-0.009883519258519324,0.0029734475874576005,0.010043084775963107,0.017513840082735432,0.016675119027682095,0.004336781938725609,-0.005269935487685451,0.030314769295032462,-0.0039539467568383,0.01619024691908838,0.008383285089627435,0.012652475347336656,0.008573272808151067,0.0064055710562802015,-0.004776334259740611,0.008121626786486258,-0.00046945539243375983,0.004223946227338293,-0.004262455969492873
2017-12-04,-0.0022243384242248143,-0.00755346545666008,-0.00143099209837555,-0.0014770093736243275,-0.02013431664140003,-0.015299763913078246,-0.0036369832610322894,-0.0009649070282191088,-0.014980840895624736,-0.01866792752541152,-0.00558125652432645,-0.014683749516066602,-0.007461233733326023,0.0042249756536593686,-0.00960196345918124,-0.007470203060807423,-0.00815460529949491,-0.003158080055292556,-0.005200767730581035,9.878248009947948e-05
2017-12-05,-0.003839994532510882,-0.0004943441130064732,0.0007049239883746836,0.0044429432824112935,0.00651564654533926,0.002560414344376871,-0.01006754733142895,-0.018677832021108676,-0.0028417850653092436,-0.035496432929970234,0.0014955142543213171,0.0006576104038975015,-0.005793428562311409,0.009965419359197536,-0.0010140518964971148,0.0017446962410127551,-0.008609902552035031,-0.0036734023560576756,6.291370715011384e-05,-0.002201744224372526
2017-12-06,0.00033087813425253227,-0.010505665466038094,0.0019609522413305824,0.002186623700778101,-0.02613931641172179,-0.028859042272591673,0.0008990498073268569,-0.007082244752021627,0.0027503968253967392,-0.013507160110420913,-0.02689316997497343,-0.0028764582982780396,-0.01738062570493254,-0.0057511401106467575,0.0028465363068787553,-0.009900404070125546,-0.010253708703549191,-0.002121826859088405,0.002595337796582775,-0.005032438366714909
2017-12-07,0.0038488469537604764,0.014114065890145022,-0.002557754666953349,-0.007757513925110204,0.015958229567481996,0.012995421164235743,-0.010317354735013884,-0.00963910416488839,-0.02956695459063824,-0.013690736437981965,-0.026999508057291843,-0.0035931892837455792,-0.008867945326278714,-0.010770121748524819,0.020715002362624302,0.0047741432476897105,-0.025426264386548436,-0.001702372622461257,-0.007458280197573497,0.006826829836042492
2017-12-08,0.004397364371995394,0.011657929407681011,-0.00017532608131670696,-4.96031746031746e-05,0.019243013470695958,0.011769094941318892,-0.0038002625565786707,0.0012794043718437618,0.005704609731274235,0.003673801080715966,-0.003959671600800629,0.003506584592110895,-0.005980801276619763,-0.0023177483358935436,-0.006920169211446836,0.00865117942598398,-0.00249063699287172,-0.0006438811470719787,-0.0034422749686961462,-0.005245928537288724
2017-12-11,0.003906689214243808,0.002570484161641351,-4.96031746031746e-05,0.00097247368557668,0.020297413842259082,0.010933678961034754,-0.0012511411197093094,-0.002451201299313921,0.016705607287186675,0.01319893948570433,-0.01215297249092634,-0.0106803615020305,-0.013176094821381212,-0.007374685266040404,-0.009816304315197588,-0.004808670845400209,-0.021256768773681267,0.0015219310276234908,-0.00010634076196797144,-0.004377645696502841
2017-12-12,0.0011701378649914827,-0.0026628435927216754,-0.00118125160915622,-0.00250008306024746,-0.020918396482380974,-0.01538120354759226,-0.00422000427990471,-0.007461672335198843,0.011606345378451566,-0.023585168028159742,-0.007003245558709181,-0.0036312650657207013,-0.006700147310032489,-0.006840347641403899,-0.0012824297499456907,-0.00034841728921503073,-0.012966295257936522,-0.004205474532625375,-0.000730538247664281,-0.001923289695664854
2017-12-13,0.00040903583811922027,-0.008574807652318573,0.0038427924039705404,0.006695849783106644,-0.014725523757656367,-0.010031526984747763,0.005497393876990197,0.012769155634933615,0.0031188631590896906,0.01118846762057799,-0.010062858254338858,0.0035350124952928438,0.014547901631742221,0.0032324488417802884,0.016673345875810132,-0.007234461763097633,0.013870417621344422,0.006966835744420341,0.00947944983433222,0.007374009865705555
2017-12-14,-0.0049302619136826435,-0.004463840039429257,-0.0004356993581131843,0.002583827146149331,0.013692271388017629,0.008599279489666522,0.006748100863048756,0.004036512424653282,-0.015505068363979269,0.0025887812752218627,-0.01880743140912191,-0.001492188565970687,0.003539756334447452,-0.011922219417802494,0.016128316801788257,-0.0009628291642677314,0.0016057932808004381,-0.002638997782625019,0.002696370453693286,0.00210191323784723
2017-12-15,0.009729632816982225,0.005470226245773735,-0.0011884751391776584,0.0011572679162925369,-0.00021908844444153995,0.0043202938496375905,0.0002586882800217125,0.00803638696139306,0.01643283339079791,-0.008511716096898181,-0.014047923673051655,-0.002928964268634449,-5.9523809523809524e-05,-0.000825807334427964,0.007772632378809407,-0.0006623104223367984,0.003681099121407771,-0.0025858564411026744,-0.003462245846583412,-0.008799653911290029
2017-12-18,0.004601177159901914,0.01181905076152765,-0.0015664935445482088,-0.0071488493108405,0.004090489177714684,-0.0019782505928611863,0.006302305216321113,0.008780637267693936,0.013395165545442489,0.02391490346804679,-0.02462699785796687,-0.001498372730387021,0.005320033871289076,-0.005683245690914407,-0.009543207125581899,-0.005434271524376611,0.009464298385093195,0.0018400709882744114,0.00022031499043138037,0.0042743400799915895
2017-12-19,-0.003956350679072873,-0.008320393374741131,-0.00446148582688013,-0.011075435682228707,0.007729407698477053,0.005882457014502606,-0.0010868243468608264,-0.003268379823099932,-0.003573776054740541,-0.005262437441157531,-0.006444766803493063,0.001381398380677834,-0.0024376450937092734,-0.005972120210552179,-0.0023201378639769125,0.0062448617012233806,-0.0012900531624137292,0.004532765864279064,-0.0038085698337874344,-0.0005059042871668143
2017-12-20,-0.0009909694131005288,0.0019132951295379506,-0.0019544202218533483,-0.006247642621405114,0.011139199579529113,0.009148237958811234,0.004211971704300743,0.007493222306491609,-0.010639461113599058,0.009877714684199934,-0.012198045765968191,0.004976447413497875,0.009475637096316469,-0.0023869093797332045,0.009003521786329993,-0.006921085171208952,0.011439462063165906,0.0025827343116915143,-0.004440550446661052,0.00038705601263353516
2017-12-21,0.0022712611988670913,-0.0009346058484649647,0.00044674122021934857,0.004091576231987281,0.004931892458690723,0.004588444159193883,0.0007281258590541071,-0.002271490377880348,-0.007980315888731737,-0.012488317180834119,-0.013792808955891767,0.00566703309813541,0.008204939000393518,-0.005761960305117353,0.029395018352649883,-0.009071215960597368,-0.007367696922138367,-0.0005196651714620917,0.000786623064689995,-0.0005059042871668143
2017-12-22,-0.0007106260325727922,0.00169217314690282,-0.00043903045089002137,-0.0012997057028682148,0.004596739554694173,0.0018253392619331564,0.006394177904260867,0.012564406045670417,-0.008043555745651543,-0.05144914100931399,-0.0040903043152033195,0.0020757075072021843,-0.005328844652614984,0.001243917274939199,-0.0009576465681661264,0.0032747224589959375,-0.015192435629564871,-0.0017334189940920953,0.0011242426472857002,-0.0002828583800734921
2017-12-26,0.0003127770095378899,0.0014705308352849,0.0012059785949307454,0.004079549038158414,0.0266668106598029,0.025594657286797308,0.006743690796199497,0.009670468748546468,,0.025921681276159105,-0.01514414485440998,0.002071158008658069,-0.00594533899492713,0.010614779757255532,-0.005709997990353344,0.014744153007685256,0.014890604073584978,0.001030323562632307,0.001122764181165725,-0.00013398777783359982
2017-12-27,-0.0006177672036436157,0.0014681933445574778,0.002847452934662242,0.008596700427904147,-0.007131465225506251,-0.005562305588523353,0.0029696213632916853,0.00909486727487827,0.021670858484238865,0.005328407224958842,-0.011266098333244346,0.0027753450777900698,0.013558001353294524,-0.003150713917715398,0.019571066838991215,-0.0042274127459577485,0.018762105547317255,0.002327160682785245,-0.0015778727603565025,0.0006105901309909398
2017-12-28,3.356872445501292e-05,-0.0052894213906961255,-0.0011937393104689777,-0.001489846653822813,0.0025167120673234896,0.003293943025580481,0.004431669198351451,0.009907099181216883,-0.005967361540914174,0.02405623181748571,0.026385508302301,-0.005006520275954851,-0.0006436359590566101,-0.011170634920634881,-0.001959383287605721,-0.016501951836542038,0.0023501392426849895,0.003115237147066163,0.0017427177269086823,0.0028422991503247227
2017-12-29,-0.0036897946835813492,-0.0037835106660409016,0.0015806477776576287,0.0017820968166270877,0.010672021697165168,0.00963295644692883,0.009268334743882866,0.013058688404290452,-0.014520696551203716,-0.010001962323390923,0.00730153618311522,-0.003610660173160163,-0.0018128844173555204,0.005166501798001577,-0.002216957736171499,0.01604986085165059,0.011158375756064464,0.005603653418568366,0.002189149428067005,0.005727248077409075
2018-01-02,0.006293241511851488,0.004997644176404114,-0.0029566141231653024,-0.008229458450046545,-0.00454588611941611,-0.0008870518054584722,0.005134034967225953,0.0034983505503478392,0.03310630533620482,0.023196290143964605,-0.0022517050298379807,0.007068059939585347,0.015162958626073508,0.0030597899414510406,-0.014430594514349382,0.008316149759233204,0.03163619803415261,0.002466226572416885,0.002913350387758506,0.0051776082220888805
2018-01-03,0.006624471734479198,0.015035641362211005,0.0006984347554079615,0.003647230720953831,0.01901808856713314,0.02081180569738892,0.0017640644090870293,0.0034857369521523515,0.0034424217157680067,-0.015038862652499119,0.020445785600948542,-0.0007672378930341453,0.005707488877904043,0.004086628043287832,0.007811451803379365,0.010323220170070457,-0.012348240303230363,-0.0031571365123552967,-0.0024643110138188543,-0.0060031912588928375
2018-01-04,0.004643537791361374,0.020199096880131308,-0.0009431390581984502,-5.9523809523809524e-05,0.0033308559429645387,0.0061062597926604175,0.002291614294382271,5.63464896931929e-05,0.0030424537011392912,-0.0011082915074786205,-0.0036476113588600704,-0.005725246189127309,-0.0046466797728265345,-0.0010917818740399322,0.014535270469021566,-0.0009403984070929463,0.007327699401501886,0.004373504137900252,-0.0021898186856311955,0.0028193793324022606
2018-01-05,0.006824367883913473,0.00585513609753161,-0.0013229476882351766,-0.0033422484709927595,-0.0066703206664263884,-0.009251584855204631,0.00047019263488465833,0.0008669777640381901,-0.018227285695878635,-0.005308867641544946,-0.0061812378894661405,0.0006527269027269742,-0.007548003072196741,0.003040450357358204,-0.01570618450353014,-0.0035857928163427703,-0.008550500838489428,-0.00199823021363601,-0.0035988384560329493,0.0007500890153015802
2018-01-08,0.0014901571385163902,0.007080333393332005,-0.0003125282371012841,-0.0006770618910387996,0.002306581240656835,0.004660543190256416,-0.0014964324912417838,-0.008216871561910222,0.02513732658417698,0.009966861414750538,0.0046506211180123765,-0.011447424165395593,-0.007024120443302162,-0.004180049176508183,0.0016068939117155122,-0.0065473215380159825,-0.025750419086730834,-0.007167835050930238,0.0005606148836036826,-0.00020654889291040778
2018-01-09,0.0019428426235334805,-0.004855186862067562,-0.0036024821797629118,-0.009946238536609387,0.015284249113453474,0.01857297274375489,-0.005133799117110005,-0.00787568352674708,-0.02271697388632867,-0.00789651440513508,-0.015926815551319827,0.004980073022729603,0.010460639837466234,-0.003162704569802966,0.002627948440787819,0.0049865428842461364,-5.9523809523809524e-05,-0.002806620675191907,0.0038282833987634875,-0.0024869382108694497
2018-01-10,-0.0006953672103775734,-0.00948755649337043,-0.00044047619047618027,-0.0010996735910923318,0.005462087084281619,0.008688674844215183,0.004203319966189478,0.0014101998824220584,0.0019051127327158522,0.022057379823967584,0.003238387513305274,-5.9523809523809524e-05,0.004567428185849187,-0.00913864183805826,0.01653272999246911,-0.007738263777508659,-0.009648054095816616,0.0021526052258104885,0.01155858236302929,-0.0017554536383975973
2018-01-11,0.006848311129578044,0.007131677544114123,0.0009567363530777804,0.002439434957656616,0.0008076032518164797,0.004040163158347964,0.0023659677781084684,-0.0041100224358814556,-0.000451680672268884,-0.006757102377272473,-0.0029813645692024163,-0.0007758561877473593,-0.002362344765194502,-0.005295125903764597,0.03760525889446729,-0.008392821212795965,-0.009337409475498238,0.006478815190851006,0.0022706914590071344,0.0019347815895249586
2018-01-12,0.006891189315588941,0.0018304383912321808,-0.0015823664491177115,0.00035593111361695827,0.008747877160042416,0.008577458717525998,0.00931667612242324,0.010255223480222208,-0.00555187375067725,-0.007320934597905527,-0.0022573260073261107,-0.0072279825908858845,-0.029488260104965323,0.010993107769423615,-0.011795775497890815,-0.0006597774165491235,-0.0045383758969791636,0.011856575720157836,0.00010655612146324135,0.014535743233257103
2018-01-16,-0.002300671277027178,-0.004461116766975049,0.000321767497034364,0.0020168881506090527,-0.01585799486263053,-0.008778271446220254,0.001588503113670181,0.00274080807797159,-0.012815611942496386,0.00934486490520967,0.030777480595762553,0.005716649475674828,-0.009572008946265776,0.007748909298232553,-0.0031202485775351455,-0.0099693744861449,-0.014783475138767122,0.007136796438985659,0.006692371627391424,0.004081714232769351
2018-01-17,0.007577493261455603,0.01425626566416025,-0.002727545661893283,-0.003374898861326492,0.00313909823034717,0.0038669722983055484,0.0015110211148176898,-0.0013976172340028016,-0.002800322556587265,0.027373188405797035,-0.0029085266585266115,0.013580102895429635,0.011945278111244328,0.0007152695789058636,0.008659610137388562,-0.008248800424903857,0.021941319586927556,-0.0027388158379351383,-0.007370864502049291,0.00616288416545927
2018-01-18,-0.0027345126637368326,-0.01002216390915014,-0.0017155747649379106,-0.005880729630729631,-0.0012189706211179986,-0.0005288414074408279,-0.009020097612947331,-0.01240948971973157,0.024675458522631623,-0.0005633021470553781,0.03744047619047628,-0.004308815594226379,0.008837273343501128,0.004327572964669879,0.005905875066040988,-0.00831641811303343,-0.016306477707637955,0.0001439930967807921,0.0008265211763227362,0.000875242868189052
2018-01-19,0.005215397960704115,0.00035976340221608426,-0.0014631221252057404,-0.0029871691462030284,-0.009926040467325948,-0.009137595894945916,0.004385943819373161,0.004777064052891444,-0.011170634920634881,-0.02677323348694307,0.008546328169822126,0.002785426403847357,-0.005938418577307392,0.004308410414525432,0.009501179885162503,0.0014822347326304052,0.0011791345876286162,-0.0009549087787068758,0.0034814743485040763,-0.001496283908281404
2018-01-22,0.008567299385068927,0.00455070251067744,-0.0015928741800834924,-0.0021568392457652855,0.0056555905256219004,0.0040472257462138336,-0.0009596447321642778,-0.0028183587750927556,0.015050898507407573,0.003565540923774901,0.013251056395254123,-0.0014779635258357572,0.007036868857537048,0.007103433468552444,-0.00017933333025323982,-0.003754072199286607,0.010662150829651362,0.0019363947891210874,-0.0036983043105578654,0.007638303583985739
2018-01-23,0.0014394621705484444,0.0026521991775434236,0.0026279601935474736,0.0035134059929142532,0.013200037700949551,0.014098121847057476,0.0035308170329923835,-0.0045329922130807,-0.00463967648127952,-0.004703486657821077,-0.000396337551524262,-0.0021902056277056884,-0.010041907837709441,0.001972480254484243,-0.013846857097359467,0.011065340319457362,-0.01311546881302741,0.0028674245593913513,0.0059719172270287,0.0012969979586605394
2018-01-24,0.00046873820843715806,-0.011293141450464029,-0.0018463776704044311,-0.005085701819995148,0.006842916708879465,0.017623109483902312,0.014623396334298966,0.03399710358775352,0.012402132632193896,0.013418962452788263,-0.0030918688230009653,0.014887095407558148,0.02722398745975261,0.006024126380590222,6.197509322356499e-05,0.00452475811001094,0.012755714628561931,0.008776778279418784,0.011546020567634296,0.015340454252647162
2018-01-25,2.8473374566328824e-05,-0.005740146574093519,0.0018583895007943994,0.0062549363041366265,-0.000773540124849448,-0.001583658378496189,0.004788408812528488,0.007144990693385122,-0.013503947214182044,0.0024980209475093714,0.011430844558167874,-0.0035658351699725758,0.003404679423732548,-5.9523809523809524e-05,-0.004800005223502235,-0.005535651155415456,0.009328243782312983,-0.0013853866724561571,-0.0035392867120928265,-0.006870406825495579
2018-01-26,0.011643071878993693,0.0048071710698667,-0.0031223109458178525,-0.004451910339538534,0.0025130116608420346,0.009557286286950383,-0.007954296346073609,-0.00993748260032703,-0.004666049721232102,0.013205782312925218,0.0009428149809873385,0.003459125029322085,0.014900200010959463,-0.00686224489795908,-0.01715764223917495,0.00911768826061341,0.012071491001956347,0.002515347448924987,0.006760598259002415,0.002697669545018466
2018-01-29,-0.0073651421779357355,-0.008061208374695395,-0.002107654889912958,-0.004261204481792702,-0.013601997926131282,-0.008828828849579385,-0.008974920225187555,-0.018063092905027077,0.003411359337410302,-0.020200510717882335,0.018632064975522923,0.006251836639284058,0.018647959183673436,0.006028756251358991,-0.026401505189878514,0.002365393011517258,-0.0016576426873095242,-0.0027481432842981993,-0.0025523001059042597,-0.005699695635518887
2018-01-30,-0.010222481580682086,-0.014493826505342167,-0.0014705037992620797,-0.005122814948764232,-0.009886118317776882,-0.01622788255648524,-0.003851045393458841,-0.004088193475384716,-0.0039027213498773698,0.012273466940733146,-0.02954838357361291,0.007605981416957097,0.017747933063041656,0.008765488797636922,-0.017032492411444354,0.006290615046494951,-0.02126795890104618,0.0011072890219212316,0.0014616257200867676,0.00511632690284467
2018-01-31,0.0003830323951143686,0.0029557680276503847,-0.00057333241581794,0.0029090936629105665,0.005340399835306075,0.003506419756367651,0.002253890809879011,0.010668537062881378,0.007656525573192163,0.013138445733623416,0.003991792868396548,-5.9523809523809524e-05,-0.012087954646046528,-0.004558399090703458,0.0031859650124872237,-5.9523809523809524e-05,-0.0037390378633052283,0.0004629824324786422,-0.003151468446443229,0.001562758703621081
2018-02-01,-0.0012096609412587612,0.0007993982432998645,-0.0030154420719579415,-0.008516183428974223,0.010972587479917117,0.016470672922417086,0.0035143343598142748,-0.0050476194604487604,0.020231440968424087,0.010461518274644565,0.001957961059339852,0.0006320391227030206,-0.001719734102827686,-0.010855406310151495,0.013786228091250385,-0.0054681871688557985,-0.003752563987204272,0.0071708034492780955,-0.0029978522137208644,0.006067243968695046
2018-02-02,-0.02335447509384616,-0.014005029065906527,-0.004055399035097463,-0.012213041933191083,-0.0154220460851209,-0.005378765204300607,-0.007923590422802463,-0.026057760819141927,0.005944228535691853,0.020763480652548495,-0.01348234260147021,-0.0007506088129790813,-0.009483027135466249,-0.006404701474498476,-0.013460869572179313,-0.01184198326653787,-0.008296755995660954,-0.004207009452135724,-0.007754328605306582,-0.009508652586365596
