,portfolio_equal_weight,portfolio_inverse_vol,portfolio_trend,portfolio_trend_neutral
2018-01-26,0.004384487537108305,0.0013040249238553269,0.007626464952973023,-0.0069992059595848765
2018-01-29,-0.002665059471891877,-0.001745667535483042,-0.006848643690549521,-0.00786543238461674
2018-01-30,-0.0035332214659643912,-0.001309098610444285,-0.005304951484866539,-0.007543277487839289
2018-01-31,-0.003752036767095099,-0.001064920961852521,0.001446147743240682,0.0038816673275666137
2018-02-01,0.0012125233481379396,-0.00031556569343285255,0.005114278162652249,-0.010282084006025155
2018-02-02,-0.005562125028764687,-0.004371987343626838,-0.008771162447441005,-0.017965337598723805
2018-02-05,-0.010690194709508938,-0.004290640368224627,-0.024492795504163122,0.00798508088702536
2018-02-06,0.00310257658004874,0.0026037762459348458,-0.00216267716924624,0.0014524839957545566
2018-02-07,-0.008457303987890642,-0.004136090078619398,-0.0013278514401535648,-0.011847729288928953
2018-02-08,-0.0053014502428567626,-0.0021692873458295744,-0.0023883845870938977,-0.00444241702924473
2018-02-09,-0.005532692321929907,-0.0009806305229605337,-0.004625697793726465,0.00039461755461973837
2018-02-12,0.005053686493631855,0.0020573143141222948,0.0029933610808009297,0.00035283041263903226
2018-02-13,0.001655523600265785,0.0005467065792694297,0.0029666598686012725,0.004313254162248308
2018-02-14,0.007791121947887173,0.0017543139591073514,0.010289896614849404,-0.009045818244193472
2018-02-15,0.0035659253883374054,0.0019952633773637585,0.0037251468226518676,0.0066074852790334836
2018-02-16,-0.0012900961858391066,-0.0008549773538284588,-0.000259676605748808,0.0010079053977156078
2018-02-20,-0.0014134327169199338,-0.001739160231493306,-0.0026757069820194674,-0.00324099616526532
2018-02-21,-0.0012311491034990559,-0.0012520108354160532,0.0002661542325560047,-0.009033721326876118
2018-02-22,0.003722299091890983,0.001956177001361868,-0.0011537708948347384,0.0038957582341415152
2018-02-23,0.0035033715250361946,0.002156856817945321,-0.00017737869818166535,0.007756027707316693
2018-02-26,0.0028688015469462303,0.00174828309977387,-0.00041933784162367026,0.00012605551551107905
2018-02-27,-0.005075823976776204,-0.003381527195108545,0.0025142708478225217,-0.005007246159671726
2018-02-28,-0.0026045802009441923,-0.000349061229128816,-0.003801205033080921,0.007061779221415594
2018-03-01,-0.0007949036046539366,0.0011853096450475495,-0.006217494888494544,0.009318349178016081
2018-03-02,-0.00019865256032237642,-0.000378329549684424,0.006074984656901499,-0.00495240641026317
2018-03-05,0.00697829217426781,0.0021661848783031974,0.005325011413456012,-0.002480610531462868
2018-03-06,0.0017871431606771963,0.0010782728940287047,-0.001690980432235531,-0.0006528533138937611
2018-03-07,-0.007966735891312656,-0.0026004168933937443,0.0005021796703063877,-1.999189429595415e-06
2018-03-08,-0.000423936809893573,-0.00016429293516008413,0.0009860627395123494,0.004188569556405067
2018-03-09,0.001470206906552548,5.316012870002889e-05,0.00011885390392399447,-0.00467061906744275
2018-03-12,-0.0008682223435320139,0.00041318290428898647,0.0008145485208611937,0.0055416966056786345
2018-03-13,0.0005543885622389793,0.0003842229695966387,-0.002752266658888555,0.0015261055641217402
2018-03-14,-0.0003536842014800831,-7.452759533707758e-05,-0.001955247277806665,0.0051470523647984615
2018-03-15,-0.002650811178952521,-0.0015345988426983155,-0.00018706427297177387,0.0001713453639329706
2018-03-16,-0.002981974620082337,-0.001621990756698732,0.0016055264931793627,-0.0011402613516008895
2018-03-19,-0.006578674959903202,-0.002197099272170507,-0.004092739058221615,-0.0007922770582081877
2018-03-20,0.00017490829772365298,-0.0010399137111141896,0.005273839534753122,-0.004408869885987197
2018-03-21,0.00430507245996042,0.0018145806951644172,0.0015909113083713072,-0.0032998611779007786
2018-03-22,-0.004241650256783703,-0.0006342367263749325,-0.0048317900674776145,0.010589491683900634
2018-03-23,-0.0015517274366036846,0.00024411216365434262,0.005265407333130621,0.0039006022308501072
2018-03-26,0.0033970196055427356,0.0009028614872588413,0.0011576882712664126,-0.0005617947589948811
2018-03-27,-0.0022951083737333456,-0.0006546219065569338,-0.0081995170693519,0.004433883430425872
2018-03-28,-0.001492862155096061,-0.0015606061033993472,-0.004578449875695001,-0.0019353150955561346
2018-03-29,0.004117744184983281,0.00266737014391678,-0.0009535759757438718,0.005996706902469476
2018-04-02,-0.005687292479290126,-0.0013035081010086718,2.0321271991012653e-05,0.0014993554388421986
2018-04-03,-0.000833952202753793,-0.0009297504622982302,0.0020635225589471216,-0.008140679990088412
2018-04-04,-0.0007364000861187353,-0.0005576686226735475,-0.0035654531968224105,-0.002857048831264617
2018-04-05,0.004884326807022715,0.0008950012163120376,0.0007970649885844022,-0.006365916322866623
2018-04-06,-0.0027387716949292423,-0.0001557104315616115,-0.003668925045255273,0.008900187287110896
2018-04-09,0.009027465695132336,0.0026767457616211406,0.0001366370251014757,-0.00029360423222771985
2018-04-10,0.0036473287206873384,0.001062342802476623,0.003113431183449825,-0.0012203824376906067
2018-04-11,0.0024806218171123935,0.0005707261640043104,0.0009842271332841308,0.002115373777539594
2018-04-12,0.0016931885706926572,-0.00043550561246620903,0.0018576127984338095,-0.006028874479525425
2018-04-13,-0.0003381921798752337,-0.0001533191740483528,-0.00021074645314217208,0.000448919512672031
2018-04-16,0.002049046872206784,-0.00024745812760017315,0.002736259638119708,0.0014088748609260846
2018-04-17,-5.021616029771541e-05,7.73690655069065e-05,0.0010795107410489298,0.004811083008241838
2018-04-18,0.008779824570935922,0.0013133862696761767,0.005703937868375856,-0.008440744451271933
2018-04-19,-0.00466827662756008,-0.0021384575408417974,0.0008643762226794493,-0.008876311089497648
2018-04-20,-0.002590919334612614,-0.0021776870779359756,-0.0010211668266972137,-0.006215669030453458
2018-04-23,-0.0059469849098402194,-0.0021292042994894133,-0.0012652692649986277,-0.0023342600759171384
2018-04-24,-0.001576672842558853,-9.115047979671063e-05,-0.00220906759501928,-0.0036538875697934604
2018-04-25,0.0017284107068894499,-0.0002951307388191186,0.005703965761545502,-0.004591403637312992
2018-04-26,0.003640316608069716,0.001083544756938824,-0.0008914681278252023,0.005056951813527281
2018-04-27,0.0014540304903646365,0.0013462583146819948,-0.0016285668139481956,0.00518058168162393
2018-04-30,0.001123170865624586,8.227180654951107e-05,0.002149616339907686,0.005849934520452504
2018-05-01,0.0015575350091437397,-0.0006557780801427213,0.006948959169611351,-0.0045644096002797506
2018-05-02,-0.0009465214588361439,-0.00017770749315583587,-0.0023412886624569313,0.00040869597565794
2018-05-03,0.0016351766411663992,0.0015339566818869613,-0.0018395111780969498,0.002323293244743895
2018-05-04,0.002773340492461833,0.0001127420331778119,0.003172488948771274,0.0019663493995403783
2018-05-07,-0.0009739432065912663,-0.0008178363151850915,0.001937205411276325,-6.168581258548373e-05
2018-05-08,-0.0022187018441618116,-0.001321285426153087,0.00025094133641425894,-0.0024281812078770343
2018-05-09,0.0026573240774790583,0.00034887608477955385,0.006390945488035387,-0.004840211815737652
2018-05-10,0.0033943101387152543,0.0017926795251803468,-0.0034059569274288944,0.00329902773561623
2018-05-11,-0.0014971134614874947,-0.0004977268266223756,-0.0005008357083641006,-0.0006297475013304088
2018-05-14,0.001992765905594389,1.7212163066455762e-05,0.0038152651462700555,-0.0028186504203154264
2018-05-15,-0.0046173072555483466,-0.003325236677712774,0.008502972937410251,-0.013997866316511834
2018-05-16,0.0006338438596602877,-0.00019245558375175273,0.0030864078218534033,-0.0001415879923343114
2018-05-17,0.00046294543121720965,5.054541606885926e-05,-0.0012953194876522964,-0.004866012543274124
2018-05-18,0.0004466333223781385,0.0010528638925895604,-0.0024512470743606745,0.006743142008287248
2018-05-21,0.005415185283423705,0.0016908802052256228,-0.0029345912435404966,-0.0007464072738770347
2018-05-22,0.0020374991734598744,0.0004837470132765829,-0.0011009843921522726,-0.0004485825847973772
2018-05-23,0.002412331806530906,0.0016099599362912628,-0.005120200268263759,0.008050076898757292
2018-05-24,0.001723449180030497,0.0012238712920686426,-0.004538295501948831,0.003305548126593573
2018-05-25,-0.0022998191534502927,-0.00010799086646173836,-0.0038624038239711096,0.006716312527827669
2018-05-29,-0.001441417229091032,0.002320932596386008,-0.012093573845888423,0.020638616896259156
2018-05-30,0.0025492217053770436,8.823288071766876e-05,-0.000252547427785307,-0.005937351179665731
2018-05-31,-3.383091836678088e-05,-0.00013313424612461047,-5.6920851721520586e-05,0.0026629467158179173
2018-06-01,-0.00040081830825660866,-0.0015493077681040298,0.0036411631627629513,-0.005606790382573189
2018-06-04,-0.006995426813154484,-0.003694219933139821,0.0009641751233595039,-0.0024576612846367637
2018-06-05,-0.0008735745784633918,0.0001799230615408605,-0.0019034398487115483,0.00039631530690888226
2018-06-06,0.003357091090854092,0.00020986422671304532,0.0029826612282497253,-0.004756060409658086
2018-06-07,-0.00013413108982996276,0.0006058118276994942,0.002914048310288985,0.005332602456663236
2018-06-08,-0.00020179425164439004,3.720351986826037e-05,-0.004158913040719004,-0.002139026713808659
2018-06-11,-0.001873099944090765,-0.0016552959249011613,0.0028742930259020943,-0.0015955509548042062
2018-06-12,0.002768873125931266,0.0005947429145755872,0.002284765000772454,0.0008588867569546295
2018-06-13,-0.0015086156807435015,-0.0012054724926607505,0.0022333863636001686,-0.0012397979180330013
2018-06-14,-0.0035014937747193785,-0.0016699267147567889,0.0028622410070154175,0.0038979335912602614
2018-06-15,-0.006342405307534554,-0.002718153140398154,-0.0020497322600246375,0.000909836161888561
2018-06-18,-0.001764666109104963,-0.0009678174983381332,0.0007052341863851982,-0.00040946163428243513
2018-06-19,-0.009402347190142412,-0.0034327884019341726,-5.001581924984899e-06,0.0032563401650629546
2018-06-20,0.0020158614439989815,0.00018918246499169362,-0.0004687364281422475,-0.004228151164254168
2018-06-21,-0.0019953839732948886,-0.0001329171788968926,-0.003891781408687528,0.0018351866669993494
2018-06-22,0.006841982463499471,0.002819839477776362,-0.0001213914634692272,0.0005595122874812704
2018-06-25,-0.007966363597164107,-0.0027328103837650653,0.0001026211457190523,0.0021682758096473837
2018-06-26,0.0013934776129800237,-6.941991467268423e-05,0.0037028611218563644,0.00020059495736109026
2018-06-27,9.555694680879054e-05,1.965554937409907e-05,0.002909449519022505,0.006316968669642976
2018-06-28,-0.001444102800997442,-0.0012745705205295646,0.0038846897062725294,-0.0011020033005375615
2018-06-29,0.0057325489335754215,0.002785830200573289,-0.0028940728291119828,0.00023490872110299116
2018-07-02,-0.01062005454312029,-0.00491913619438516,0.010389627316739472,0.0014848764479565599
2018-07-03,0.001715897525771181,0.0016729097494982523,-0.00322309534734066,0.0027993862345912905
2018-07-05,0.00012170522922452193,-0.00044160020151820664,0.0008318569963489899,0.001585027361064899
2018-07-06,0.006797060694731359,0.004070563889744388,-0.008187356967768216,-0.0006638502973581703
2018-07-09,-0.001429836324853844,-0.0012362034844814215,0.0035465014668113613,-0.0026325788536846312
2018-07-10,-0.002849367795886327,-0.0011902317739312651,0.00438523628186363,0.00031659122234756676
2018-07-11,-0.015220218637548211,-0.005780792077372767,0.0047828447095373035,0.0022783904547104693
2018-07-12,0.005710420949996618,0.0019080284000562112,0.0017484400983055876,-4.403266233626174e-05
2018-07-13,-0.00045664496520383437,-4.2900797597536275e-05,0.0022466828703380684,0.002765553331927107
2018-07-16,-0.004529158289938886,-0.0018160575323472447,-0.0012416576387403076,-0.004248832622913712
2018-07-17,-0.0007323042900066252,-0.0008480233149485097,0.006128609833865417,0.0003050133908105593
2018-07-18,-0.000368814344908464,-0.00011763013078083584,0.001623108412277737,-0.0012592105643938305
2018-07-19,-0.002024362751715396,-0.0001703636975402416,-0.0004891148996634697,0.0026965275379180332
2018-07-20,0.003014925423271552,0.001223262004647746,-0.008938528821977485,-0.007438258136810047
2018-07-23,-0.001271585255270036,-0.0021535421480940254,0.002886682973821106,-0.007766416669361507
2018-07-24,0.0009568114202026927,0.0005939260763165059,-0.0025432741189368503,0.001342805441343508
2018-07-25,0.00695852545595277,0.003189482999799468,-0.001244115309481228,0.0026807985872622526
2018-07-26,-0.002362023049413421,-0.0024222682245125626,0.005639764942231844,-0.003589517786737972
2018-07-27,-0.0029904993690109804,-0.0003818024508889471,-0.0025912289618967715,0.0002601146097363767
2018-07-30,0.0042125711399133015,0.0013148451214963005,-0.0006260009781421926,-0.0007573458163595381
2018-07-31,-0.0010233702090594716,4.922711589292486e-05,4.936699612399405e-05,0.0010419579914784274
2018-08-01,-0.006380397085539116,-0.0028182798114485355,0.006434339786058659,-0.0037381188372829603
2018-08-02,-0.00016497609393373346,-0.000418880746337998,0.004432648276894654,0.002711730334850157
2018-08-03,0.00329659576679185,0.002209675812046953,-0.005084061499851805,0.0029084916245546793
2018-08-06,0.0014792019729073986,-0.00011415664176342088,0.001434781195935643,0.002659405114766395
2018-08-07,-0.00023020474550294558,-0.00042706803222410084,-0.0008498554542148147,-0.004819847566325206
2018-08-08,-0.0020629124712728975,-0.0008613404080573114,-0.0009793405707518089,0.00027936882655493425
2018-08-09,-0.0003311077146004136,2.7364519392793468e-05,0.00016697968849769008,0.003191993713020946
2018-08-10,-0.007438717739960745,-0.0027160639794085485,0.0031894458795586637,0.009567660666787173
2018-08-13,-0.004601294307297463,-0.002524102748253513,0.0021113717217515807,-0.001894175328514939
2018-08-14,0.0005825238987876342,-2.8778675226015646e-05,0.0032984785118923376,-0.0019384212034008299
2018-08-15,-0.010807253938323103,-0.00272330504756351,0.00553629187560956,0.005675529192378046
2018-08-16,0.008692626072616168,0.0020097578256100188,-0.005909451363261476,-0.002859654705555719
2018-08-17,0.0026647998466605067,0.0016743875716485018,-0.000602420987390459,0.0010545933970523057
2018-08-20,-0.0016984157043435154,0.00048478748670444463,-0.0028380639206777385,0.00489580229194979
2018-08-21,0.0021397654381302283,0.000830949103036168,-0.005036976687154583,-0.00418424204200374
2018-08-22,-0.0014722495256113215,-0.0006341734523277731,0.0018624834581271808,0.0021443211056429994
2018-08-23,-0.0035122996178887267,-0.0026438963549984995,0.00613205058385889,0.0005492068513758462
2018-08-24,0.005610860690021611,0.0024697968038288128,-0.006450684758807386,-0.0012584739398716208
2018-08-27,0.005226119228684924,0.0019350272042442864,-0.003157697627565979,-0.003592494696337191
2018-08-28,-0.006074259384012232,-0.003002141973090443,0.005874116463129004,-0.0031626083174957657
2018-08-29,0.004360462270747072,0.0012831335171487935,0.003379217236352366,0.0018775773901332825
2018-08-30,-0.003885433507842721,-0.0006835962278301279,-0.0006339537101015302,0.0018020966075846508
2018-08-31,0.0027857967435230345,0.0006296628536704024,-0.001204927556211241,-0.0005807678275019693
2018-09-04,-0.003728393909737527,-0.0023246922571906123,0.003729319191077146,-0.005866474944458256
2018-09-05,-0.002715578502506937,-0.0007715725475441935,-0.003085958878195849,-0.0008243870229391215
2018-09-06,-0.001697497612575902,7.375860424296824e-05,-0.002664958849484521,0.0027001335927967106
2018-09-07,0.0017208155750446865,-0.001705324137557797,0.0032870467352944456,-0.005989505812813638
2018-09-10,0.004293170067673695,0.001831847518034837,-0.00036504084955683565,0.0014418970402440617
2018-09-11,-0.0036937708918703374,-0.001413491439801348,0.007223483137502515,-0.004178779308140061
2018-09-12,0.0038059205426562814,0.001471894314685814,-0.00469329393377491,0.0018881832840366324
2018-09-13,-0.0023322402298357144,-0.0008201182336413872,0.0017125714753737256,-0.00029168573829371845
2018-09-14,-0.0023546526048594503,-0.0017454274734783925,0.0057463765483152665,-0.0036900307471417607
2018-09-17,-0.0036126925306494643,-0.0011626695138464795,-0.001016249441944158,-0.001129187265815704
2018-09-18,-2.383482328099648e-05,-0.0010716546870367166,0.006400206159535012,-0.006105717758057502
2018-09-19,0.001608544742097106,0.0007553970678214929,-0.000899856238597291,-0.004661770673212354
2018-09-20,0.005078643419531846,0.0028736556909862523,-0.00577892776992573,0.0011217643609586756
2018-09-21,0.0011707316092743772,-0.00027454654548013293,-0.0013666914054795303,-0.00046286828776165263
2018-09-24,0.0006825611365672275,0.00023683656380596517,0.0022548626797997016,9.967624505524903e-05
2018-09-25,0.0015124721769100504,0.000555150685114156,0.0023907525553927803,-0.0020887664068179696
2018-09-26,-0.0034260101845189675,-0.0003806930403404946,-0.000808321863256028,0.004671551145946936
2018-09-27,-0.0012153280373700677,-0.0009775717886822085,0.004275361261675924,0.0006395750600484492
2018-09-28,0.003058752560312202,0.0006371900000025444,-0.0015893089490258887,-0.001379076550746629
2018-10-01,0.005490026491018456,0.0015041950252548575,0.00448920420752986,-0.0013368051962407202
2018-10-02,0.00782804128530938,0.0025647641191834224,-0.008349335448844013,0.0010943455645769234
2018-10-03,-0.0017004828470880556,-0.0025582373527703677,0.01105450213034026,-0.0115753611322503
2018-10-04,-0.006846714855121053,-0.0031095924147090523,-0.002520131776705241,-0.00527899672376045
2018-10-05,0.001521660976135119,0.00014994461221418923,-0.0017054994562395653,-0.004341411698915831
2018-10-09,-0.0016049792193327222,-0.0003006261713195866,-0.0005868469306947482,0.004846168531448924
2018-10-10,-0.009108818937022204,-0.004325274056280509,-0.004615437086792086,-0.0032979240291036663
2018-10-11,-9.014609816009537e-06,0.0016679817822682244,-0.015394192209566246,0.007236771690834643
2018-10-12,0.006728468693508475,0.0016917591766332323,-0.004228494717330456,-0.003015254060721268
2018-10-15,0.005922059462367646,0.001526555140789632,-0.0003001908771883406,-0.003423380613806292
2018-10-16,0.0018169416355931973,0.0013926027001245035,-0.0018296270954720516,0.002205836206526069
2018-10-17,-0.0019522022413533601,-0.0014266104321944673,0.0035759467141367593,-0.002560847439729742
2018-10-18,-0.009696168302080947,-0.00360094252806876,0.0022233707290600893,-0.0007040054782101845
2018-10-19,-0.0004389976678650121,-0.0005090411119341134,0.0037374365675288267,-0.0012933645293549143
2018-10-22,7.489265776357631e-05,-0.0006705217026222006,-0.0007831293816889199,-0.00036562603631989726
2018-10-23,-0.0013495579171177686,2.6000236869072223e-05,-0.0032673579190813703,0.0019461923957172064
2018-10-24,-0.004905841893089143,-0.002624554990431461,0.002392122175668004,0.0037662637954234217
2018-10-25,-0.0006258477643175189,-0.0007149456124758273,0.0010187402553417139,-0.0005446955759466439
2018-10-26,0.0022137789242708257,0.0017735949738022607,-0.006355705524804438,0.004331655666504321
2018-10-29,-0.007890355338665138,-0.003581161807895014,0.005083075917527592,-0.0012853859482596468
2018-10-30,-0.0029315386700149836,-0.001422088298887566,0.001013037129513304,-0.002694393234486756
2018-10-31,-0.0009877041901366738,-0.0009353191462376726,0.0022993941621883276,-0.004838586609875834
2018-11-01,0.007697997313615946,0.0047469622360422565,-0.01340035578116905,0.0012228624135783301
2018-11-02,0.0011960785450892033,-0.0016806044199273544,0.005694372445159953,-0.007582943819873579
2018-11-05,-7.205289720760462e-05,0.0007777401545904308,0.00033031143924796836,0.00333419629714704
2018-11-06,-0.004695091956614157,-0.0014778308294342967,0.002538623773764348,-0.0007798805078865242
2018-11-07,0.006381307534117416,0.0027500192344149794,-0.005127184557948997,9.221227617363251e-05
2018-11-08,-0.004080614958044299,-0.003227332104855675,0.004752256917108178,-0.0019811770614855404
2018-11-09,-0.005029694880492663,-0.0016595781558728726,0.0026916609376827216,0.004963214264458826
2018-11-13,-0.002989131261030761,-0.0007818384785257463,0.005831199343208875,0.003897169838821863
2018-11-14,0.006517253036423155,0.002660612547439187,0.0006139363433601809,0.0053642313032026155
2018-11-15,-0.0036167969176769408,-0.00020803939740149532,-0.00509168761562985,-0.0041717182606128955
2018-11-16,0.006676652283129869,0.002534511426174709,-0.005300750466020296,0.005585804884745857
2018-11-19,0.0021899725044997645,0.0002736192590478655,0.0007146245987318638,0.00169374124419706
2018-11-20,-0.012685497909377478,-0.0050648848972366526,0.008370042040880713,0.000540579356408841
2018-11-21,0.004361009439319926,0.001599673741429655,-0.003779852179650383,-0.00046814754560261986
2018-11-23,-0.009326973902981366,-0.0031950176602014127,0.0068251474897669155,0.0006054721524507761
2018-11-26,8.076784650878427e-05,-0.0003379583696978663,0.00023937205545806654,-0.0009594837899891696
2018-11-27,-0.0010872307166914345,-0.00020301915226130773,0.00014692358019606546,0.0007651115533804163
2018-11-28,0.009803924319756166,0.00444794332693279,-0.0071806339353636004,0.0019067467720106025
2018-11-29,0.0030349927060337937,0.0006411965717842097,-0.002317483297040708,0.0006483904691487988
2018-11-30,0.0006446986686423767,-0.00015062815633735556,-0.0005431957103294309,0.0022768374077880168
2018-12-03,0.005020876387442467,0.0023156268050028845,-0.005837106429481362,0.0037388824298799335
2018-12-04,-0.0007628202432907303,0.00033442223591784875,-0.004036117318651324,0.00799529572187224
2018-12-05,-0.0018903805457259216,-0.0005593310793257375,0.0021595784724309287,-0.0016179394022422825
2018-12-06,-0.0060999127808588445,-0.004449779157298678,-0.000713414750727807,0.0044225164928231395
2018-12-07,0.00666890245281497,0.005853888283842033,-0.002939071012436192,0.0016127809332086866
2018-12-10,-0.005904321686296783,-0.0065694096453665545,0.0050721943936832235,0.000645769974945693
2018-12-11,-0.0028476394795700732,-0.001787985214788117,0.0002513942067085923,-0.002028492218592415
2018-12-12,0.0009965644543590496,0.0027994956141346007,-0.003419209060017041,-0.003084840288569906
2018-12-13,0.0018813725996238938,0.0013924209636266107,-0.0020713516318180817,-0.0013640687802104756
2018-12-14,-0.008950806193508324,-0.006656037528694798,0.0031680979191727365,0.00021774097327158085
2018-12-17,-0.007013808550164663,-0.0027009869356052975,0.0011858732008794043,0.002216541937599836
2018-12-18,-0.0025358596607409152,-0.0027360734865959037,0.004989263598369281,0.004035636106914495
2018-12-19,-0.00047985705498863423,-0.00023970361024979863,0.0009316572594422622,0.0039769365552628985
2018-12-20,-0.0073753420520296506,-0.002949845772142011,0.003192737702423241,-0.0008392163662968837
2018-12-21,-0.007438983511135111,-0.007345382289938146,0.00890902487431164,7.013440000312981e-05
2018-12-24,-0.008046039503101248,-0.0020433673986137487,0.005737376909423899,0.0029084735721959265
2018-12-26,0.012674802942042993,0.0039845676754818905,-0.011646326400375115,-0.0036544765711823616
2018-12-27,-0.0028043777550665933,-0.0018915754919128901,0.005325578737429309,0.004671607329225381
2018-12-28,0.001186942404040725,0.002790664489850753,-0.002497405258820715,-0.00039356866041579953
2018-12-31,-0.004039227008132884,-0.001177308526772302,0.00012547891017952855,0.0012703571952513925
2019-01-02,-0.002019612394968014,-0.0022286641108678652,0.004839727608613204,0.0031377546838118006
2019-01-03,0.001625015419102971,0.003313576905727519,0.006000616551206351,0.0052726241905085335
2019-01-04,0.00805077854252636,0.004869265457959384,-0.01624352191867585,-0.004187854025272184
2019-01-07,0.004303915874884101,0.004155673897208591,-0.005327312491173868,-0.0017129618005723923
2019-01-08,0.0014661381292979262,-0.0004958309279328979,-0.002541547683185187,-0.0003456363580595591
2019-01-09,0.006474469152075539,0.0065969815132677625,-0.005365333199356522,-0.0018308503613911982
2019-01-10,-0.0033037325574499787,-0.004793880403898731,0.0009670962475981069,-5.055839944630733e-05
2019-01-11,0.0007543431612511512,0.0006604326659065214,0.0017993144676006153,0.001216383372050326
2019-01-14,-0.00040468431146919076,-0.0007083523759605114,0.0029246446061697135,0.0007121939787634601
2019-01-15,0.0015156510398236253,-0.0007996849694130081,-0.0033832190427150305,-0.0007028380287820716
2019-01-16,0.0013141573627130309,0.0019811840216981437,-0.0032850239121162573,-0.0022621581515200532
2019-01-17,0.0011050180381124042,0.0014473074195005039,-0.0032732746543437173,-0.002489711353216976
2019-01-18,0.005462636683092548,0.000993991078425975,-0.00480011023707626,-0.002761546766281521
2019-01-22,-0.008017767885545502,-0.005236664328831182,0.003155663119711698,0.003282993794611966
2019-01-23,0.0010925438007571768,0.0024485119923607123,-0.0022133536850126785,-0.0024205217550950747
2019-01-24,0.0009817169310333347,-0.0017052987129952675,0.0011613179664904934,0.0038700234660800207
2019-01-25,0.0053126244264511515,0.006555695910580241,-0.0032337800864949483,-0.003036413977836391
2019-01-28,-0.006374241073386107,-0.001590202896447932,0.002778680165127149,0.0005210831894070393
2019-01-29,0.0005866209178237769,-0.0007260177238923387,0.0004233176504854313,0.0018159506100918405
2019-01-30,0.0033132328155102623,0.0033297186182625806,-0.0020810058125873563,-0.0002297924944196332
2019-01-31,0.0005507158692822182,-0.0007707463451145596,0.0009115574792636432,0.0036430113629980073
2019-02-01,-0.001397730795393822,-0.001403419634722795,-0.0034765255874956214,-0.004259020022971084
2019-02-04,0.002041771286363096,-0.00010176795762313151,-0.001493843670516776,-0.001650597955927169
2019-02-05,-0.0009941303036791452,-0.0006370977486124316,0.00033260072559979277,0.0011955512209642642
2019-02-06,2.13401081097205e-05,-0.0006983006620217614,-0.0001630430014148234,-5.425486535342046e-05
2019-02-07,-0.009065474615549018,-0.00685028892327243,0.00458270267939637,0.0037695345926043776
2019-02-08,-0.0011505806607182442,-0.001208567306071491,0.002323228969501212,0.0017710288440909224
2019-02-11,-0.004543425372042135,-0.006049241109760706,0.0008930327575358179,-0.001777819330345117
2019-02-12,0.004897691558818418,0.00417453596128098,-0.0028670052847191564,-0.0016337973839902274
2019-02-13,-0.0014121232147410346,-0.0017861821860723473,-0.00017125303142013544,-0.001453505792891756
2019-02-14,-0.003701933455764576,-0.0040835048531133525,0.002574484842041908,0.0032097527383537928
2019-02-15,0.0072428972379065945,0.004654885590332954,-0.0013686070397771089,0.000540943422950194
2019-02-19,0.0008869450143786928,0.002726444617064711,0.0009862410289748534,0.002031121269751558
2019-02-20,-0.00014462150544862037,0.0005615098348593489,0.0009534060493506943,-0.00036285368848067184
2019-02-21,0.0017227584851685592,-0.00046572931885037743,-0.005075546599724851,-0.004594980628635602
2019-02-22,0.0024324918618638244,0.0016987084795423869,0.00046031323740687157,0.0026395565920596283
2019-02-25,-0.005475475629259704,-0.004722402206586104,0.002369589113889789,-0.00010682211319166949
2019-02-26,-0.00026507785000888794,0.00036816100359583586,-2.1180697037812205e-05,0.003519245295012689
2019-02-27,0.0015696044894004742,-0.0012245209208616957,-0.0012934937324586208,-0.0038858153915292933
2019-02-28,-0.0030144866760274504,-0.003354460144565144,-8.353995051791583e-05,-0.00222835245791003
2019-03-01,-0.001893583040738948,-0.003480255250525514,-0.0013310399019420137,-0.0039495197456876786
2019-03-04,-0.0029747855188977973,-0.0018801720483135028,-0.0011385819976192867,0.001350343551434361
2019-03-05,0.002023365990841508,0.0009939365891288205,-0.0012858165718471674,0.00013815466808115364
2019-03-06,-0.0042242218486971145,-0.0041148590055645196,0.002514480471663311,0.0025061134124272372
2019-03-07,-0.003273408467328779,-0.004217740338648897,0.002482831683721387,0.003911210792064777
2019-03-08,0.0022848759951519136,0.0028230045241324627,-0.0022991615960562253,-0.0003590747690101143
2019-03-11,0.00022743426882083264,-0.0006709999401445683,0.0003104037261907733,0.00011534052448091141
2019-03-12,0.006890007788087468,0.0063721486317887795,-0.006232850228971489,0.0004626833228545558
2019-03-13,0.005083942068352794,0.0033488753256032417,-0.0010253837720743573,0.0010035292302404944
2019-03-14,-0.00082285203238646,-0.002303453556999617,-0.0007978109662888706,-0.0015384435273909387
2019-03-15,0.003999321905426441,0.005324142861478866,-0.002622859898618873,0.0021071792103899358
2019-03-18,0.002091056165337642,0.0009439450159596045,-0.00019303811460271754,-0.0007466619625926034
2019-03-19,0.0006804148394653115,0.0007521265278766176,8.991917564081432e-05,-0.0005271774878843005
2019-03-20,0.0019309455857274356,0.0028375398103568155,-0.0010191991175654972,0.0037847365999673366
2019-03-21,0.0013535103755729157,-5.99909300924874e-05,0.0012056492708971448,-0.000578142724221502
2019-03-22,-0.002579263283953485,-0.0008877730713052812,0.0015255308899467129,0.005697997587392788
2019-03-25,0.0010497987954981728,0.0016323039225934637,-0.0014149509918141825,6.753621087235038e-05
2019-03-26,0.0006829254878707854,-0.0008539017949284091,0.0001082207826227111,0.00010141377727865318
2019-03-27,-0.003836207217965933,-0.0046482760050716426,0.0023647276554615215,0.00047641568077158017
2019-03-28,-0.0046161951726079765,-0.006430261705098238,-0.0002911257336111098,-0.0022935368383165257
